reaction,FC,p,q,enrichment,changed
FAOXC163C142x,8.265625855031981,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC163C164x,8.265625855031985,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC163x,8.265625855031985,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC164C143x,14.419109585058566,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC164C163x,8.265625855031969,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC164C165x,14.419109585058582,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC164x,14.419109585058578,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC165C164x,14.419109585058603,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC170m,7.6856168208977245,0.0,0.0,1,1
FAOXC181C161x,38.605399613272155,0.0,0.0,1,1
FAOXC184C163x,8.265625855031999,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC184C164x,14.419109585058571,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC184x,8.265625855031997,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC200180m,183.1291537921387,0.0,0.0,1,1
FAOXC200180x,53.38893460527507,1.0915917613597424e-05,1.1721063309919505e-05,1,1
FAOXC201C181x,38.605399613272155,0.0,0.0,1,1
FAOXC204C205x,8.265625855031999,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC2051843x,14.419109585058584,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC205C184x,8.265625855031997,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC221C201x,38.605399613272155,0.0,0.0,1,1
FAOXC2242046m,8.34401684965105,0.0,0.0,1,1
FAOXC2242046x,7.70302116619062,2.798513019401821e-06,3.0235124010758966e-06,1,1
FAOXC2251836m,4.658773396382263,0.0,0.0,1,1
FAOXC2252053x,3.2139107397668454,1.583096794215111e-16,1.9072747053912557e-16,1,1
FAOXC225C204x,8.265625855031994,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC225C226x,8.265625855031974,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC225x,8.265625855031995,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC226C225x,8.265625855031987,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FAOXC240200x_1,55.55175276235027,5.77199391392635e-29,7.598955465812602e-29,1,1
FAOXC241C221x,38.605399613272155,0.0,0.0,1,1
FAOXC246226x,6.641612503170806,2.332572779609904e-16,2.8072457776863235e-16,1,1
FAOXC260240x_1,9.89196268509388,1.035413447317725e-09,1.166959771145684e-09,1,1
FAOXC61C4x,14.419109585058614,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC61x,14.419109585058614,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC81C61x,14.41910958505861,3.433746373578779e-33,4.5816909602804975e-33,1,1
FAOXC8C6x,-1.0,0.0,0.0,-1,1
FATP2t,-1.0,0.0,0.0,-1,1
FATP4t,289.55591176858957,0.0,0.0,1,1
FATP5t,204.7232066926029,0.0,0.0,1,1
FATP6t,-350.9292155743315,0.0,0.0,-1,1
FATP8t,291.83455387083393,0.0,0.0,1,1
FATP9t,5.008960980026379,5.649185707078914e-163,9.952909806653385e-163,1,1
FBA,15.545317934796623,1.3657773437310343e-298,2.8719262477899805e-298,1,1
FBA2,0.0,1.0,1.0,0,0
FBA4,0.0,1.0,1.0,0,0
FDPte,40.61305701294084,0.0,0.0,1,1
FK,0.2687324522403731,2.883581140542334e-192,5.259929935880836e-192,0,0
FOAXC122C101x,8.26562585503199,1.4521567744883152e-39,2.0269502365476117e-39,1,1
FOLABCCte,11.017326120404244,5.728163385319411e-10,6.501078984537922e-10,1,1
FOLOAT1tc,-242.34122635961313,1.469142113147104e-91,2.3763687599409353e-91,-1,1
FOLOAT2tc,303.20515497186864,0.0,0.0,1,1
FOLR2,60.83478014329169,4.635561811121796e-187,8.428631603729062e-187,1,1
FOLt,43.54658306481698,3.785311998550522e-209,7.397972072898654e-209,1,1
FOLt2_1,-216.73956815424415,1.7393873592851e-310,3.68828075904433e-310,-1,1
FORGLUt,-254.99176436814017,0.0,0.0,-1,1
FORtm,-22.932595409450077,2.0224359298863315e-115,3.367266859803416e-115,-1,1
FORtr,-35.37261184442033,0.0,0.0,-1,1
FPGS7m_1,8.212115310775442,0.0,0.0,1,1
FPGSm_1,4.808476854722849,0.0,0.0,1,1
FRDPtc,7.905939013838054,0.0,0.0,1,1
FRDPtcr,13.68626302226974,2.6812226078034614e-39,3.7356175106267855e-39,1,1
FRDPtr,-1.0,0.0,0.0,-1,1
FT,0.3286953694035678,0.14836452078962484,0.15102457494990498,0,0
FTCD,254.4549239177817,2.6812226078034614e-39,3.7356175106267855e-39,1,1
FTHFDH,517.9639947163741,7.826453559784953e-75,1.201749562831077e-74,1,1
FTHFLi,7.227124150652365,6.669830320596686e-07,7.306890814315038e-07,1,1
FTHFLmi,22.9325954094501,2.0224359298863315e-115,3.367266859803416e-115,1,1
FUC14GALACGLCGALGLUSIDEte,0.20091547348010097,2.883581140542334e-192,5.259929935880836e-192,0,0
FUC14GALACGLCGALGLUSIDEtg,-0.20091547348010097,2.883581140542334e-192,5.259929935880836e-192,0,0
FUCASE2ly,0.26873245224038056,2.883581140542334e-192,5.259929935880836e-192,0,0
FUCtly,0.2687324522403728,2.883581140542334e-192,5.259929935880836e-192,0,0
FUMtr,-2.3462856253590174,2.214758736930358e-06,2.397386602273042e-06,-1,1
FUT12g,-0.20091547348008654,2.883581140542334e-192,5.259929935880836e-192,0,0
G3PD1irm,-101.84642624318467,5.526786377018912e-81,8.716202682090243e-81,-1,1
G3PDm,118.95243463382428,0.0,0.0,1,1
G6PDA,39.55592979487407,0.0,0.0,1,1
G6PDH1er,200.6281449960621,0.0,0.0,1,1
G6PDH2c,159.16711466948408,1.269310553972161e-61,1.902709087835497e-61,1,1
G6PDH2er,-200.6281449960649,0.0,0.0,-1,1
G6PDH2r,-478.5427755120235,1.269310553972161e-61,1.902709087835497e-61,-1,1
G6PPer,27.177039934526558,0.0,0.0,1,1
GALASE10ly,0.2687324522403487,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE11ly,0.2687324522403417,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE12ly,0.2687324522403247,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE13ly,0.26873245224033915,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE14ly,0.26873245224034026,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE15ly,0.26873245224033837,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE16ly,1.3554292163615753,0.24068202486600215,0.24401289217441557,0,0
GALASE17ly,2.3574443773679246,2.0039174275800013e-54,2.9303905203053337e-54,1,1
GALASE18ly,2.357444377367921,2.0039174275800013e-54,2.9303905203053337e-54,1,1
GALASE19ly,-1.0,0.0,0.0,-1,1
GALASE1ly,4.309478745744074,6.6131216618004355e-18,8.153311234499887e-18,1,1
GALASE20ly,0.4117786166250471,2.435056842111727e-56,3.5816153422511215e-56,0,0
GALASE3ly,0.2687324522402129,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE4ly,0.26873245224037523,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE5ly,0.2687324522403777,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE6ly,0.2687324522403769,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE7ly,0.2687324522403721,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE8ly,0.26873245224036924,2.883581140542334e-192,5.259929935880836e-192,0,0
GALASE9ly,0.2687324522403661,2.883581140542334e-192,5.259929935880836e-192,0,0
GALGLUSIDEtg,-368.02858916698216,0.0,0.0,-1,1
GALGLUSIDEtg2,365.74884512112067,0.0,0.0,1,1
GALGLUSIDEtl,-164.03553218224891,0.0,0.0,-1,1
GALGLUSIDEtl2,209.89565662656986,0.0,0.0,1,1
GALNTg,-1.0,0.0,0.0,-1,1
GALOR,0.0,1.0,1.0,0,0
GALUi,371.0313246399114,0.0,0.0,1,1
GALt4,-249.38186012753252,3.143161402242108e-10,3.57800478420643e-10,-1,1
GALtly,249.38186012753636,3.143161402242108e-10,3.57800478420643e-10,1,1
GAPD,5.508424853277739e-17,0.0,0.0,0,0
GARFT,2.3462856253588575,2.214758736930358e-06,2.397386602273042e-06,1,1
GASNASE2ly,0.7313601083466879,6.723652038451915e-197,1.2951156725465904e-196,0,0
GASNASE3ly,0.268732452240377,2.883581140542334e-192,5.259929935880836e-192,0,0
GBAl,38.987366373424045,3.6831887568019337e-19,4.600947011384594e-19,1,1
GBSIDEte,-52.01689603539171,3.209982841805882e-05,3.440241167409702e-05,-1,1
GBSIDEtl,-2.6614944116192154,3.6066664818887265e-11,4.164077061702744e-11,-1,1
GCA3Sabc,6.75081151691909,1.753886116071003e-13,2.0541904948928562e-13,1,1
GCA3St,35.29627675295697,4.808958234324042e-15,5.732884068320157e-15,1,1
GCDCA3Sabc,13.578930077157215,1.4539281678631267e-82,2.3057757466600285e-82,1,1
GCDCA3St,41.90721440519476,0.0,0.0,1,1
GDCA3Sabc,3.0633642904771863,2.6255784492506013e-11,3.032903691886122e-11,1,1
GDCA3St,15.565922292859758,3.5127087833331994e-13,4.1120420860565444e-13,1,1
GDPFUCtg,0.2687324522407941,2.883581140542334e-192,5.259929935880836e-192,0,0
GDPtg,-0.2687324522407819,2.883581140542334e-192,5.259929935880836e-192,0,0
GDRm,117.85183013829281,0.0,0.0,1,1
GGH_10FTHF5GLUl,8.212115310775454,0.0,0.0,1,1
GGH_5THFl,4.8084768547228425,0.0,0.0,1,1
GGT_L,0.32869536940361205,0.14836452078962484,0.15102457494990498,0,0
GHMT2r,-29.26624894734799,1.5702401851850447e-15,1.880809842064998e-15,-1,1
GHMT2rm,444.3336816046667,0.0,0.0,1,1
GLA2l,52.01689603539197,3.209982841805882e-05,3.440241167409702e-05,1,1
GLB1,116.25690883098567,2.0039174275800013e-54,2.9303905203053337e-54,1,1
GLCAASE4ly,13.432342789637081,1.837273440992013e-114,3.0433610390174048e-114,1,1
GLCAASE6ly,3.4546255077284473,4.872295384883887e-05,5.180235402186941e-05,1,1
GLCAASE7ly,4.834562578122649,9.710257857878779e-29,1.2710083916566403e-28,1,1
GLCAASE8ly,4.529836269780391,7.246822006432893e-17,8.810242385765042e-17,1,1
GLCAASE9ly,4.529836269780386,7.246822006432893e-17,8.810242385765042e-17,1,1
GLCMter,-1.0,0.0,0.0,-1,1
GLCURter,382.1250783994597,0.0,0.0,1,1
GLCURtly,-55.68965684923213,2.3238432018190207e-83,3.693105606249822e-83,-1,1
GLCURtr,-63.815462565175736,0.0,0.0,-1,1
GLCt4,-39.44683444865382,0.0,0.0,-1,1
GLCter,-1.0,0.0,0.0,-1,1
GLCtly,38.98736637342423,3.6831887568019337e-19,4.600947011384594e-19,1,1
GLNt,-695.880487663803,0.0,0.0,-1,1
GLNt4,139.93909302407624,2.4405826232998913e-255,4.970908643510361e-255,1,1
GLNtN1,1.0,0.0,0.0,1,1
GLNtm,51.560897089837034,1.8563677968613695e-09,2.0818821069986024e-09,1,1
GLPASE1,123.22971523332664,0.0,0.0,1,1
GLUNm,51.560897089838456,1.8563677968613695e-09,2.0818821069986024e-09,1,1
GLUPRT,2.3462856253588606,2.214758736930358e-06,2.397386602273042e-06,1,1
GLUSIDEtg,2.185582335400005,0.0006029005665324465,0.0006303808409738425,1,1
GLUt6,-1.0,0.0,0.0,-1,1
GLUt7l,52.0823686619933,0.0,0.0,1,1
GLXO1,253.2839573182947,1.7199456463250463e-77,2.6643905612579675e-77,1,1
GLYACm,30.496847632190672,0.0,0.0,1,1
GLYALDtr,1.0,0.0,0.0,1,1
GLYATm,439.8732196473191,0.0,0.0,1,1
GLYC2P3Pc,-257.8358160603425,4.27987202778611e-143,7.35218560900322e-143,-1,1
GLYC2Pte,257.83581606034204,4.27987202778611e-143,7.35218560900322e-143,1,1
GLYC3Ptm,221.03976835170027,8.977766548933946e-186,1.6297768051661864e-185,1,1
GLYC3tr,-45.73258098794625,0.0,0.0,-1,1
GLYCK2,30.358391341372684,5.649185707078914e-163,9.952909806653385e-163,1,1
GLYCLTt,253.28395731829465,1.7199456463250463e-77,2.6643905612579675e-77,1,1
GLYCLm,-637.0454423331379,0.0,0.0,-1,1
GLYCTO1,253.28395731829477,1.7199456463250463e-77,2.6643905612579675e-77,1,1
GLYC_Rt,-30.358391341372762,5.649185707078914e-163,9.952909806653385e-163,-1,1
GLYC_St,619.4059667055726,3.6681344761127276e-170,6.538723230182107e-170,1,1
GLYCt,1.0,0.0,0.0,1,1
GLYCtm,-1.0,0.0,0.0,-1,1
GLYOX,-1.0,0.0,0.0,-1,1
GLYt4,114.28194369484216,0.0,0.0,1,1
GLYtm,-611.0062898165208,0.0,0.0,-1,1
GM2tl,17.85899048762225,9.907298369738481e-18,1.2175040366707841e-17,1,1
GMPR,-7.318089164680109,7.105707649012374e-78,1.1060357827900686e-77,-1,1
GMPS,7.374063691260758,2.8257035487322882e-31,3.750539309860331e-31,1,1
GMPS2,4.39279247342627,2.0545862271954644e-21,2.593643869906003e-21,1,1
GMPtg,0.26873245224079967,2.883581140542334e-192,5.259929935880836e-192,0,0
GPDDA1,523.9386057226073,0.0,0.0,1,1
GRTT,13.441927799435108,6.754654990327923e-20,8.479724424010343e-20,1,1
GRTTx,7.358255796410259,1.583096794215111e-16,1.9072747053912557e-16,1,1
GSNt2,-418.0663934037225,5.766493709529924e-73,8.836509591324197e-73,-1,1
GTHOm,522.1989123351325,1e-323,2e-323,1,1
GTHPi,48.95940469836238,0.0,0.0,1,1
GTHPm,636.414489731636,0.0,0.0,1,1
GUAPRT,-1.0,0.0,0.0,-1,1
GUAt,-1.0,0.0,0.0,-1,1
GUDCA3Sabc,7.546824476725314,3.293282821940129e-24,4.192289959992171e-24,1,1
GUDCA3St,67.97400916224728,2.0205566596677228e-79,3.1777591233416885e-79,1,1
GULND,-382.1250783994602,0.0,0.0,-1,1
GULNDer,382.1250783994598,0.0,0.0,1,1
GULNter,382.12507839946034,0.0,0.0,1,1
GUR1PP,7.928304465721265,3.4882693423303045e-27,4.51903004930526e-27,1,1
GluForTx,254.45492391778177,2.6812226078034614e-39,3.7356175106267855e-39,1,1
H2O2syn,-1.0,0.0,0.0,-1,1
H2O2t,788.7385239825121,0.022438659451142425,0.023058007064952236,1,1
H2O2ter,740.1248197506068,0.0,0.0,1,1
H2O2tm,271.0616827371875,0.0,0.0,1,1
H2O2tp,-593.1870123497346,0.0,0.0,-1,1
H2Ot,-145.04192714958856,7.7335939682735e-21,9.746388402857444e-21,-1,1
H2Oter,-311.6977264237553,0.0,0.0,-1,1
H2Otg,23.227596711631232,2.104700973377179e-27,2.73912659629775e-27,1,1
H2Otly,816.6405697108104,1.1405545071561369e-35,1.5538088096890143e-35,1,1
H2Otm,78.6321294352659,3.3580249316788982e-80,5.2848749964260414e-80,1,1
H2Otn,530.3226339899545,7.078751389365493e-131,1.2050857874999276e-130,1,1
H2Otp,744.0040088015846,0.0,0.0,1,1
HACD4p,1.0,0.0,0.0,1,1
HACD5p,1.0,0.0,0.0,1,1
HAtly,4.529836269780428,7.246822006432893e-17,8.810242385765042e-17,1,1
HC00319t1,1.0,2.0224359298863315e-115,3.367266859803416e-115,1,1
HC00319t2,-1.0,2.0224359298863315e-115,3.367266859803416e-115,-1,1
HC00900t2,1.0,0.0,0.0,1,1
HC00900t4,-1.0,0.0,0.0,-1,1
HC02020te,119.879006026638,0.0,0.0,1,1
HC02020tr,119.87900602663798,0.0,0.0,1,1
HC02149td,25.023547583795494,0.0,0.0,1,1
HC02194te,8.235588114824163,7.246822006432893e-17,8.810242385765042e-17,1,1
HC02220te,7.641915985990877,8.321707198856545e-45,1.1908378732579214e-44,1,1
HCA24GSc,10.451508192341468,2.798513019401821e-06,3.0235124010758966e-06,1,1
HCA24Gte,10.45150819234181,2.798513019401821e-06,3.0235124010758966e-06,1,1
HCA6GSc,6.131660115624734,1.6022936229377296e-44,2.2885590048374743e-44,1,1
HCA6Gte,6.131660115624737,1.6022936229377296e-44,2.2885590048374743e-44,1,1
HCYSte,-1.0,0.0,0.0,-1,1
HDCA24GSc,8.297363359623708,1.0005498414087888e-11,1.1581287919670537e-11,1,1
HDCA24Gte,8.297363359623674,1.0005498414087888e-11,1.1581287919670537e-11,1,1
HDCA6GSc,15.509533904968471,7.969763456935227e-47,1.1484348230139532e-46,1,1
HDCA6Gte,15.509533904968453,7.969763456935227e-47,1.1484348230139532e-46,1,1
HDCEAt,-275.95453389544707,3.1586358285481014e-293,6.617400338222083e-293,-1,1
HDCECRNtr,-78.35755191770669,5.577646320340156e-06,6.000395449309566e-06,-1,1
HDD2CRNte,14.661498051073153,0.0,0.0,1,1
HEXCCOAtx,9.891962685093958,1.035413447317725e-09,1.166959771145684e-09,1,1
HEXCt,-8.821498013178275,0.033253124816560224,0.03409383587287055,-1,1
HISDC,275.7665421783844,3.178500719236986e-104,5.2155889692104007e-104,1,1
HISt4,501.7403119746946,6.368984280614877e-36,8.681850721054253e-36,1,1
HIStN1,1.0,0.0,0.0,1,1
HKYNRtr,234.06215296481759,0.0,0.0,1,1
HMBS,21.162981554327178,1.767765488097077e-08,1.9689040821326445e-08,1,1
HMCRNc,-27.17703993452675,0.0,0.0,-1,1
HMCRNt,-27.177039934527002,0.0,0.0,-1,1
HMR_0201,-1.0,0.0,0.0,-1,1
HMR_0206,9.86662792048256,7.105707649012374e-78,1.1060357827900686e-77,1,1
HMR_0207,9.866627920482534,7.105707649012374e-78,1.1060357827900686e-77,1,1
HMR_0210,18.44907455811339,3.5808201117274716e-149,6.2314501714429795e-149,1,1
HMR_0211,18.44907455811339,3.5808201117274716e-149,6.2314501714429795e-149,1,1
HMR_0214,4.244485952066975,0.0,0.0,1,1
HMR_0238,2.4592765116304798,0.0,0.0,1,1
HMR_0242,-1.0,0.0,0.0,-1,1
HMR_0243,-1.0,0.0,0.0,-1,1
HMR_0246,-1.0,0.0,0.0,-1,1
HMR_0247,-1.0,0.0,0.0,-1,1
HMR_0260,64.98995579637474,2.404084289563744e-76,3.7165932073514383e-76,1,1
HMR_0268,-1.0,0.0,0.0,-1,1
HMR_0271,6.085882891543587,0.0,0.0,1,1
HMR_0272,14.298016542472247,7.1128978872759734e-68,1.0797721324868807e-67,1,1
HMR_0273,8.083414210038296,0.00016232041211307663,0.00017105784496927935,1,1
HMR_0276,-1.0,0.0,0.0,-1,1
HMR_0278,-1.0,0.0,0.0,-1,1
HMR_0279,-1.0,0.0,0.0,-1,1
HMR_0280,2.2437675053187536,2.0914795281139247e-87,3.35908770038665e-87,1,1
HMR_0281,2.1432649503196686,6.049929117922466e-147,1.0512156868249366e-146,1,1
HMR_0290,3.8939418731977584,3.143161402242108e-10,3.57800478420643e-10,1,1
HMR_0291,3.893941873197746,3.143161402242108e-10,3.57800478420643e-10,1,1
HMR_0298,2.9503885614055756,0.00034775170271509687,0.00036562227632684494,1,1
HMR_0299,2.950388561405492,0.00034775170271509687,0.00036562227632684494,1,1
HMR_0302,4.68756998158758,0.003311056963176061,0.0034194681052172964,1,1
HMR_0303,4.687569981587604,0.003311056963176061,0.0034194681052172964,1,1
HMR_0306,4.973422497794259,0.0007213629171338913,0.0007532023838211803,1,1
HMR_0307,4.9734224977942745,0.0007213629171338913,0.0007532023838211803,1,1
HMR_0308,9.932471479590347,1.1286198577396754e-43,1.6069565497973685e-43,1,1
HMR_0309,8.874490781672206,9.803857095159588e-13,1.1435315594816345e-12,1,1
HMR_0310,8.565150352680925,0.09710349657052789,0.09924484280453143,0,0
HMR_0311,9.605832667963856,1.8396077338375514e-25,2.369681885164537e-25,1,1
HMR_0324,2.823735947681482,4.441088228134397e-06,4.791311812870886e-06,1,1
HMR_0325,2.82373594768146,4.441088228134397e-06,4.791311812870886e-06,1,1
HMR_0328,4.517483772484751,6.6131216618004355e-18,8.153311234499887e-18,1,1
HMR_0329,4.51748377248475,6.6131216618004355e-18,8.153311234499887e-18,1,1
HMR_0346,4.371296552388597,1.753886116071003e-13,2.0541904948928562e-13,1,1
HMR_0347,4.371296552388599,1.753886116071003e-13,2.0541904948928562e-13,1,1
HMR_0374,7.106197473074528,1.2581488962359795e-10,1.4408755135410538e-10,1,1
HMR_0382,5.742754461672653,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_0383,5.742754461672797,4.0687670654048253e-07,4.461694836086122e-07,1,1
HMR_0386,2.0088490964715757,4.2475154084352807e-10,4.82546647951802e-10,1,1
HMR_0387,2.0088490964715753,4.2475154084352807e-10,4.82546647951802e-10,1,1
HMR_0390,2.2438908320215214,9.803857095159588e-13,1.1435315594816345e-12,1,1
HMR_0391,2.2438908320213646,9.803857095159588e-13,1.1435315594816345e-12,1,1
HMR_0394,4.864186300967875,0.01960232095219542,0.020152499267739158,1,1
HMR_0395,4.8641863009679,0.01960232095219542,0.020152499267739158,1,1
HMR_0406,-1.0,0.0,0.0,-1,1
HMR_0410,-1.0,0.0,0.0,-1,1
HMR_0414,3.5121159729473845,1.0005498414087888e-11,1.1581287919670537e-11,1,1
HMR_0426,-1.0,0.0,0.0,-1,1
HMR_0434,3.7575575829294983,0.0038826726503625613,0.004004336779733595,1,1
HMR_0435,3.757557582929483,0.0038826726503625613,0.004004336779733595,1,1
HMR_0438,7.1218618547558545,1.2184061416761676e-88,1.9582451151780445e-88,1,1
HMR_0439,7.12186185475585,1.2184061416761676e-88,1.9582451151780445e-88,1,1
HMR_0753,8.985288169689175e-15,0.0,0.0,0,0
HMR_0765,76.83288354571009,1.6656399989720174e-38,2.3022936321761727e-38,1,1
HMR_0769,-76.83288354571042,1.6656399989720174e-38,2.3022936321761727e-38,-1,1
HMR_0805,20.183424508187535,0.0,0.0,1,1
HMR_0806,19.01743336324795,4.808958234324042e-15,5.732884068320157e-15,1,1
HMR_0807,74.88930275324117,7.79277593568231e-43,1.107471473713049e-42,1,1
HMR_0808,16.382145477204165,3.07827504786285e-44,4.3911825588546054e-44,1,1
HMR_0815,9.058545455679962,1.0145595651922142e-37,1.3964028924554658e-37,1,1
HMR_0821,9.05854545568003,1.0145595651922142e-37,1.3964028924554658e-37,1,1
HMR_0827,17.41237723256448,0.21939649929677082,0.22313007160903112,0,0
HMR_0828,17.412377232564456,0.21939649929677082,0.22313007160903112,0,0
HMR_0835,17.8589904876223,9.907298369738481e-18,1.2175040366707841e-17,1,1
HMR_0836,17.858990487622282,9.907298369738481e-18,1.2175040366707841e-17,1,1
HMR_0986,-1.0,0.0,0.0,-1,1
HMR_1095,-10.824757976110742,1.040133254136763e-73,1.5949646321030307e-73,-1,1
HMR_1126,6.304734577384252,0.0,0.0,1,1
HMR_1305,117.9550515403045,0.0,0.0,1,1
HMR_1307,117.95505154030445,0.0,0.0,1,1
HMR_1311,-660.6878647471083,0.0,0.0,-1,1
HMR_1388,-1.0,0.0,0.0,-1,1
HMR_1465,-3.5174533530839054,0.0,0.0,-1,1
HMR_1467,3.5174533530839147,0.0,0.0,1,1
HMR_1477,1.2593291455508648,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1478,1.2593291455508795,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1479,1.2593291455508604,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1490,1.2593291455508675,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1493,1.2593291455508644,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1494,1.259329145550871,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1495,0.36125311640251556,3.301172138175878e-09,3.6967267878685494e-09,0,0
HMR_1500,1.2593291455508673,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1502,1.2593291455508657,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1503,1.259329145550868,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1504,1.2593291455508648,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1505,1.2593291455508568,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1509,1.2593291455508453,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1516,1.2593291455509155,2.0469594201199992e-24,2.6072040623065162e-24,1,1
HMR_1536,0.6885229574920357,0.002393409648884169,0.002476279413492459,0,0
HMR_1538,0.6885229574920194,0.002393409648884169,0.002476279413492459,0,0
HMR_1539,0.6885229574920319,0.002393409648884169,0.002476279413492459,0,0
HMR_1540,0.6885229574920346,0.002393409648884169,0.002476279413492459,0,0
HMR_1543,0.6885229574920401,0.002393409648884169,0.002476279413492459,0,0
HMR_1544,0.6885229574920223,0.002393409648884169,0.002476279413492459,0,0
HMR_1545,0.6885229574920253,0.002393409648884169,0.002476279413492459,0,0
HMR_1546,0.6885229574920361,0.002393409648884169,0.002476279413492459,0,0
HMR_1547,0.6885229574920355,0.002393409648884169,0.002476279413492459,0,0
HMR_1548,0.6885229574920388,0.002393409648884169,0.002476279413492459,0,0
HMR_1549,0.6885229574920171,0.002393409648884169,0.002476279413492459,0,0
HMR_1550,0.6885229574920226,0.002393409648884169,0.002476279413492459,0,0
HMR_1551,0.6885229574920428,0.002393409648884169,0.002476279413492459,0,0
HMR_1552,0.6885229574920428,0.002393409648884169,0.002476279413492459,0,0
HMR_1565,319.43000720253525,0.0,0.0,1,1
HMR_1685,867.9527976144002,0.0,0.0,1,1
HMR_1897,9.56232980657938,5.577646320340156e-06,6.000395449309566e-06,1,1
HMR_1916,0.0,1.0,1.0,0,0
HMR_1981,-1.0,0.0,0.0,-1,1
HMR_2016,8.005615551233298,6.004339469183771e-33,8.002262285514287e-33,1,1
HMR_2018,18.24503613677864,3.3580249316788982e-80,5.2848749964260414e-80,1,1
HMR_2041,68.46278610135658,0.0,0.0,1,1
HMR_2190,6.54451961907299,8.513708327314542e-07,9.295495966986214e-07,1,1
HMR_2193,6.544519619072927,8.513708327314542e-07,9.295495966986214e-07,1,1
HMR_2210,7.637604945118046,8.974277567313009e-05,9.483752608361026e-05,1,1
HMR_2211,7.843666083203211,1.4521567744883152e-39,2.0269502365476117e-39,1,1
HMR_2215,19.18403920939409,0.000418604197209586,0.00043930227904943154,1,1
HMR_2217,19.184039209394104,0.000418604197209586,0.00043930227904943154,1,1
HMR_2218,19.18403920939409,0.000418604197209586,0.00043930227904943154,1,1
HMR_2219,19.184039209394065,0.000418604197209586,0.00043930227904943154,1,1
HMR_2259,7.365674066261752,4.931010574419196e-113,8.144236374186178e-113,1,1
HMR_2260,7.365674066261757,4.931010574419196e-113,8.144236374186178e-113,1,1
HMR_2261,7.365674066261762,4.931010574419196e-113,8.144236374186178e-113,1,1
HMR_2262,7.365674066261765,4.931010574419196e-113,8.144236374186178e-113,1,1
HMR_2263,4.156523196245473,1.035413447317725e-09,1.166959771145684e-09,1,1
HMR_2264,4.1565231962454705,1.035413447317725e-09,1.166959771145684e-09,1,1
HMR_2265,4.156523196245471,1.035413447317725e-09,1.166959771145684e-09,1,1
HMR_2266,4.156523196245471,1.035413447317725e-09,1.166959771145684e-09,1,1
HMR_2267,4.517483772484691,6.6131216618004355e-18,8.153311234499887e-18,1,1
HMR_2268,4.517483772484753,6.6131216618004355e-18,8.153311234499887e-18,1,1
HMR_2269,4.517483772484755,6.6131216618004355e-18,8.153311234499887e-18,1,1
HMR_2270,4.517483772484756,6.6131216618004355e-18,8.153311234499887e-18,1,1
HMR_2281,27.393175027445572,4.9383656742309225e-79,7.729171913286302e-79,1,1
HMR_2282,9.866627920482598,7.105707649012374e-78,1.1060357827900686e-77,1,1
