reaction,FC,p,q,enrichment,changed
FADH2tx,202.5690051620212,4.465252880590441e-224,8.814625496113657e-224,1,1
FADRx,272.15500283154347,0.0,0.0,1,1
FADtru,1.216888259810653,0.0,0.0,1,1
FADtx,-202.569005162029,4.465252880590441e-224,8.814625496113657e-224,-1,1
FAEL183,4.720068558345307,1.425495606226295e-30,1.8213779246407643e-30,1,1
FAEL184,12.80234291050303,4.024949143971253e-97,6.396193556088023e-97,1,1
FAEL204,9.436066604230463,2.954780090542833e-124,5.123714412324274e-124,1,1
FAEL205,7.126854264451324,0.012912352230759101,0.013460935491362389,1,1
FAOXC10080x,6.591872705305959,0.0,0.0,1,1
FAOXC101C102x,37.702267561991285,4.955881909979731e-13,5.793710306646386e-13,1,1
FAOXC101C8x,4.187966042751436,1.1405545071561369e-35,1.4915446334271086e-35,1,1
FAOXC101x,3.936953851292108,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC102C101x,1.4117782821743372,7.79277593568231e-43,1.0585187312635138e-42,1,1
FAOXC102C103x,10.40048022941824,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC102C81x,10.400480229418244,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC102x,10.400480229418308,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC103C102x,10.400480229418237,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC121C10x,6.645203472099295,0.0,0.0,1,1
FAOXC121x,6.591872705306093,0.0,0.0,1,1
FAOXC122x,3.9369538512921514,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC123C102x,10.40048022941826,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC123x,10.40048022941826,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC141C121x,6.591872705306092,0.0,0.0,1,1
FAOXC142C122x,3.9369538512921456,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC143C123x,10.40048022941826,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC150m,9.637055529682796,0.0,0.0,1,1
FAOXC161C141x,6.591872705306094,0.0,0.0,1,1
FAOXC163C142x,3.936953851292154,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC163C164x,3.9369538512921523,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC163x,3.9369538512921416,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC164C143x,10.400480229418314,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC164C163x,3.936953851292151,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC164C165x,10.400480229418228,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC164x,10.400480229418296,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC165C164x,10.400480229418235,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC181C161x,6.591872705306082,0.0,0.0,1,1
FAOXC184C163x,3.9369538512921523,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC184C164x,10.400480229418244,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC184x,3.9369538512921523,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC200180m,15.942939205968425,0.0,0.0,1,1
FAOXC200180x,28.410830864945783,2.478045227082155e-09,2.7788202497304555e-09,1,1
FAOXC201C181x,6.591872705306087,0.0,0.0,1,1
FAOXC204C205x,3.9369538512921523,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC2051843x,10.400480229418307,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC205C184x,3.9369538512921523,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC221C201x,6.591872705306089,0.0,0.0,1,1
FAOXC2242046m,8.596865943391263,0.0,0.0,1,1
FAOXC2242046x,6.401606669782516,5.194801845515002e-08,5.757424872008371e-08,1,1
FAOXC2251836m,8.112191318543955,0.0,0.0,1,1
FAOXC2252053x,6.167137612595073,2.6939327692004903e-48,3.7599722197648434e-48,1,1
FAOXC225C204x,3.936953851292144,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC225C226x,3.9369538512921363,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC225x,3.9369538512921296,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC226C225x,3.9369538512921296,2.926523801584469e-154,5.334127248574887e-154,1,1
FAOXC240200x_1,30.561485885007528,9.256398497811612e-84,1.4359688220262473e-83,1,1
FAOXC241C221x,6.591872705306128,0.0,0.0,1,1
FAOXC246226x,6.120901133317747,7.847683261668956e-40,1.0528167667918025e-39,1,1
FAOXC260240x_1,11.517687649121033,6.977595468924532e-13,8.144692000043878e-13,1,1
FAOXC61C4x,10.400480229418271,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC61x,10.400480229418271,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC81C61x,10.400480229418271,3.3470758389799365e-37,4.409946342120217e-37,1,1
FAOXC8C6x,-1.0,0.0,0.0,-1,1
FATP2t,1.0,0.0,0.0,1,1
FATP5t,416.89208439674167,0.0,0.0,1,1
FATP6t,-60.74902471892104,2.137617700150948e-300,4.645755801661393e-300,-1,1
FATP8t,456.8280812899397,0.0,0.0,1,1
FATP9t,464.69340743124286,0.0,0.0,1,1
FBA,19.27775409842776,0.0,0.0,1,1
FBA2,0.0,1.0,1.0,0,0
FBA4,0.0,1.0,1.0,0,0
FDPte,68.20587920886942,0.0,0.0,1,1
FK,1.541043310089987,1.837273440992013e-114,2.9798564266835634e-114,1,1
FOAXC122C101x,3.936953851292142,2.926523801584469e-154,5.334127248574887e-154,1,1
FOLABCCte,10.776039960390344,2.667350123988135e-119,4.5526499498436224e-119,1,1
FOLOAT1tc,-514.071895717381,9.6867846026964e-277,2.0524830513791255e-276,-1,1
FOLOAT2tc,314.26279828374777,0.0,0.0,1,1
FOLR2,60.14505765405457,1.5839049278876935e-19,1.9124185425606966e-19,1,1
FOLt,89.07227868426524,0.0,0.0,1,1
FOLt2_1,-289.5510745972431,8.513708327314542e-07,9.291383262999419e-07,-1,1
FORGLUt,-136.70943818839868,0.0,0.0,-1,1
FORtm,-12.4350720016159,4.2475154084352807e-10,4.82470391341429e-10,-1,1
FORtr,-29.746672136818248,0.0,0.0,-1,1
FPGS7m_1,5.179573115405333,0.0,0.0,1,1
FPGSm_1,7.861916001943469,0.0,0.0,1,1
FRDPtc,6.583483740377786,0.0,0.0,1,1
FRDPtcr,13.53065483231489,5.368503601575849e-87,8.379565813130019e-87,1,1
FRDPtr,-1.0,0.0,0.0,-1,1
FT,-0.2909751777237011,0.5005673707894058,0.5083643703344121,0,0
FTCD,136.09917155840475,1.1072502845543827e-180,2.10037003271247e-180,1,1
FTHFDH,539.7211177397793,4.6103971535538226e-175,8.644968204116535e-175,1,1
FTHFLi,7.005581197340241,0.21939649929677082,0.22401020644081923,0,0
FTHFLmi,12.435072001604658,4.2475154084352807e-10,4.82470391341429e-10,1,1
FUC14GALACGLCGALGLUSIDEte,-0.6078144254147191,1.837273440992013e-114,2.9798564266835634e-114,0,0
FUC14GALACGLCGALGLUSIDEtg,0.6078144254147191,1.837273440992013e-114,2.9798564266835634e-114,0,0
FUCASE2ly,1.5410433100900722,1.837273440992013e-114,2.9798564266835634e-114,1,1
FUCtly,1.5410433100899876,1.837273440992013e-114,2.9798564266835634e-114,1,1
FUMtr,-2.072154101626618,9.803857095159588e-13,1.1373869797231408e-12,-1,1
FUT12g,0.607814425414765,1.837273440992013e-114,2.9798564266835634e-114,0,0
G3PD1irm,-210.4581042590248,0.0,0.0,-1,1
G3PDm,187.43865753342487,0.0,0.0,1,1
G6PDA,66.7655741596384,2.5141262540358835e-204,4.8994330586762474e-204,1,1
G6PDH1er,134.74547627548273,0.0,0.0,1,1
G6PDH2c,157.52889035131668,5.274648198989292e-42,7.14771210813157e-42,1,1
G6PDH2er,-134.7454762754762,0.0,0.0,-1,1
G6PDH2r,-473.67461425257915,5.274648198989292e-42,7.14771210813157e-42,-1,1
G6PPer,54.573639944189864,0.0,0.0,1,1
GALASE10ly,1.5410433100903236,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE11ly,1.541043310090405,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE12ly,1.5410433100904188,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE13ly,1.5410433100904088,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE14ly,1.5410433100904841,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE15ly,1.5410433100904855,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE16ly,2.2323646591105977,1.382902816518576e-11,1.582640033748942e-11,1,1
GALASE17ly,3.979679093444303,0.0014488954599620356,0.00151529763502904,1,1
GALASE18ly,3.9796790934443065,0.0014488954599620356,0.00151529763502904,1,1
GALASE19ly,-1.0,0.0,0.0,-1,1
GALASE1ly,3.0534720263081248,1.1157313408241001e-33,1.4458256216698446e-33,1,1
GALASE20ly,1.2672796334036054,4.955881909979731e-13,5.793710306646386e-13,1,1
GALASE3ly,1.5410433100880685,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE4ly,1.5410433100900605,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE5ly,1.5410433100900829,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE6ly,1.5410433100900445,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE7ly,1.5410433100901366,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE8ly,1.5410433100902035,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALASE9ly,1.5410433100902516,1.837273440992013e-114,2.9798564266835634e-114,1,1
GALGLUSIDEtg,-79.67532856171736,0.0012207544622917959,0.0012796332948782168,-1,1
GALGLUSIDEtg2,74.13541511361832,0.0008613642727365059,0.0009045712242911673,1,1
GALGLUSIDEtl,-462.1000349932757,5.1075882678968885e-56,7.298382233776268e-56,-1,1
GALGLUSIDEtl2,446.5955987090707,1.5797675045356538e-267,3.3134461813882007e-267,1,1
GALNTg,-1.0,0.0,0.0,-1,1
GALOR,0.0,1.0,1.0,0,0
GALUi,306.58009211634464,0.0,0.0,1,1
GALt4,-199.11933041618593,4.872295384883887e-05,5.173838096000479e-05,-1,1
GALtly,199.11933041619287,4.872295384883887e-05,5.173838096000479e-05,1,1
GAPD,0.0,1.0,1.0,0,0
GARFT,2.0721541016289997,9.803857095159588e-13,1.1373869797231408e-12,1,1
GASNASE2ly,4.867243610852565,6.103857836584651e-115,1.029490286998239e-114,1,1
GASNASE3ly,1.541043310090018,1.837273440992013e-114,2.9798564266835634e-114,1,1
GBAl,21.56622067160137,1.4521567744883152e-39,1.939041403968599e-39,1,1
GBSIDEte,-49.037659361390666,1.37830107357921e-75,2.0912786236088812e-75,-1,1
GBSIDEtl,-7.503262757719765,2.231788601339735e-55,3.1771313713395354e-55,-1,1
GCA3Sabc,3.927323578641967,1.1189181585962632e-104,1.796883348287595e-104,1,1
GCA3St,44.52543761234647,1.95944553657125e-33,2.5348382735009028e-33,1,1
GCDCA3Sabc,4.138376784122615,3.433746373578779e-33,4.439551968559079e-33,1,1
GCDCA3St,231.6222583129567,1.8083688851037378e-89,2.8265053395936506e-89,1,1
GDCA3Sabc,6.643102984705831,8.66144540069212e-23,1.059807957339379e-22,1,1
GDCA3St,41.68627896352586,6.092949945604465e-14,7.178168185786984e-14,1,1
GDPFUCtg,1.541043310090064,1.837273440992013e-114,2.9798564266835634e-114,1,1
GDPtg,-1.5410433100908947,1.837273440992013e-114,2.9798564266835634e-114,-1,1
GDRm,322.2357355143771,0.0,0.0,1,1
GGH_10FTHF5GLUl,5.179573115405334,0.0,0.0,1,1
GGH_5THFl,7.86191600194342,0.0,0.0,1,1
GGT_L,-0.2909751777243269,0.5005673707894058,0.5083643703344121,0,0
GHMT2r,-241.72679948477406,4.17070574e-316,9.2045943e-316,-1,1
GHMT2rm,651.442020190964,0.0,0.0,1,1
GK1,15.822670889074601,1.6656399989720174e-38,2.2215023247540293e-38,1,1
GLA2l,49.03765936138812,1.37830107357921e-75,2.0912786236088812e-75,1,1
GLB1,46.118647191579385,4.4129698613325653e-101,7.047163907320444e-101,1,1
GLCAASE4ly,9.539512135208948,7.847683261668956e-40,1.0528167667918025e-39,1,1
GLCAASE6ly,5.09096715304641,7.969763456935227e-47,1.0982488048747698e-46,1,1
GLCAASE7ly,10.281424446798079,1.4009782290842566e-250,2.857044073968073e-250,1,1
GLCAASE8ly,7.794346113418873,1.5008470151493183e-142,2.679916188240019e-142,1,1
GLCAASE9ly,7.794346113418875,1.5008470151493183e-142,2.679916188240019e-142,1,1
GLCMter,-1.0,0.0,0.0,-1,1
GLCURter,-1.0,0.0,0.0,-1,1
GLCURtly,-67.974640044185,0.0,0.0,-1,1
GLCURtr,-76.27864027674401,0.0,0.0,-1,1
GLCt4,-130.09644900924593,0.0,0.0,-1,1
GLCter,-1.0,0.0,0.0,-1,1
GLCtly,21.566220671601446,1.4521567744883152e-39,1.939041403968599e-39,1,1
GLNt,-386.08930076254956,0.0,0.0,-1,1
GLNt4,284.76727011222744,0.0,0.0,1,1
GLNtN1,1.0,0.0,0.0,1,1
GLNtm,51.74471942566527,2.2025638207223236e-116,3.734212956083464e-116,1,1
GLPASE1,101.72289731338638,0.0,0.0,1,1
GLUNm,51.74471942566223,2.2025638207223236e-116,3.734212956083464e-116,1,1
GLUPRT,2.072154101629083,9.803857095159588e-13,1.1373869797231408e-12,1,1
GLUSIDEtg,5.969282550025696,0.06153429181321559,0.06359658239028894,0,0
GLUt6,139.04379559870833,2.380997184745219e-223,4.6920859892820294e-223,1,1
GLUt7l,52.165956469394885,0.0,0.0,1,1
GLXO1,286.71677635550867,0.0,0.0,1,1
GLYACm,65.27265130667271,0.0,0.0,1,1
GLYALDtr,1.0,0.0,0.0,1,1
GLYATm,309.68278304542525,0.0,0.0,1,1
GLYC2P3Pc,-271.21102880948035,2.273588556073783e-85,3.541521559699913e-85,-1,1
GLYC2Pte,271.21102880947956,2.273588556073783e-85,3.541521559699913e-85,1,1
GLYC3Ptm,398.0659585696956,1.942374946587825e-18,2.3304414448545834e-18,1,1
GLYC3tr,1.6272966984212798,0.0,0.0,1,1
GLYCK2,28.530570645977676,4.1963089360010326e-94,6.604122063416798e-94,1,1
GLYCLTt,286.71677635550867,0.0,0.0,1,1
GLYCLm,-515.8230527561788,0.0,0.0,-1,1
GLYCTO1,286.71677635550856,0.0,0.0,1,1
GLYC_Rt,-28.5305706459777,4.1963089360010326e-94,6.604122063416798e-94,-1,1
GLYC_St,703.1998792548901,4.9260933239281345e-304,1.0777895460406524e-303,1,1
GLYCt,1.0,0.0,0.0,1,1
GLYCtm,-1.0,0.0,0.0,-1,1
GLYOX,-1.0,0.0,0.0,-1,1
GLYt4,123.51475118808598,0.0,0.0,1,1
GLYtm,-792.2100620591862,0.0,0.0,-1,1
GM2tl,12.292349503091836,9.134976413736297e-126,1.585248378414162e-125,1,1
GMPR,-14.843561257247455,1.2857747777661932e-18,1.5434708273868769e-18,-1,1
GMPS,5.533148981548123,2.162984997510718e-22,2.6451938715538364e-22,1,1
GMPS2,6.649946986629713,1.3746584738471068e-12,1.5891441931707688e-12,1,1
GMPtg,1.5410433100900653,1.837273440992013e-114,2.9798564266835634e-114,1,1
GPDDA1,667.460660613505,0.0,0.0,1,1
GRTT,17.702570913320262,1.269310553972161e-61,1.8591570501697504e-61,1,1
GRTTx,5.9812172273725865,1.8240952462376744e-32,2.3464404464004358e-32,1,1
GSNt2,-366.3048369429245,7.758325610986461e-118,1.3202460137413203e-117,-1,1
GTHOm,330.9721631969318,6.763913130197589e-11,7.721485624367633e-11,1,1
GTHPi,85.38216794014193,1.3152720028193915e-21,1.6041959970250407e-21,1,1
GTHPm,649.710814857978,0.0,0.0,1,1
GTHRDt2,-270.6418160371094,0.0,0.0,-1,1
GUDCA3Sabc,5.895459806163683,3.202737354157636e-21,3.891718126830525e-21,1,1
GUDCA3St,71.43473811770762,8.528265387360626e-128,1.4901609199048198e-127,1,1
GULND,1.0,0.0,0.0,1,1
GULNDer,-1.0,0.0,0.0,-1,1
GULNter,-1.0,0.0,0.0,-1,1
GUR1PP,8.120823791746547,5.287262655536692e-24,6.507838932003631e-24,1,1
GluForTx,136.09917155840546,1.1072502845543827e-180,2.10037003271247e-180,1,1
H2O2syn,174.8252284895793,3.2366612291510217e-183,6.15505077076886e-183,1,1
H2O2t,776.0189074122015,1.047670755116839e-32,1.351489351710925e-32,1,1
H2O2ter,586.7621962795987,1.3924815513476377e-193,2.679294182272605e-193,1,1
H2O2tm,330.5313124457483,0.0,0.0,1,1
H2O2tp,-285.0473840374795,0.0,0.0,-1,1
H2Ot,294.9550059640148,0.0,0.0,1,1
H2Oter,-17.775194509584487,0.0,0.0,-1,1
H2Otg,20.495598684096148,1.3338402043277707e-172,2.4908538021898304e-172,1,1
H2Otly,901.0455870409278,9.6867846026964e-277,2.0524830513791255e-276,1,1
H2Otm,-52.653216647559525,4.295221386124656e-50,6.031812432699363e-50,-1,1
H2Otn,572.567139091967,0.0,0.0,1,1
H2Otp,582.2785876580965,9.028555903609494e-139,1.6046078327131514e-138,1,1
HACD4p,1.0,0.0,0.0,1,1
HACD5p,1.0,0.0,0.0,1,1
HAtly,7.794346113419485,1.5008470151493183e-142,2.679916188240019e-142,1,1
HC00319t1,-1.0,3.5288451775889846e-235,7.076295865780371e-235,-1,1
HC00319t2,1.0,3.5288451775889846e-235,7.076295865780371e-235,1,1
HC00900t2,1.0,0.0,0.0,1,1
HC00900t4,-1.0,0.0,0.0,-1,1
HC02020te,223.77612688709746,0.0,0.0,1,1
HC02020tr,223.77612688709746,0.0,0.0,1,1
HC02149td,21.088875046467333,0.0,0.0,1,1
HC02194te,10.485720422106613,2.7251028162810716e-58,3.948371191589464e-58,1,1
HC02220te,12.132953019366207,1.9235329004551243e-12,2.215801150347599e-12,1,1
HCA24GSc,10.655827048871364,0.0,0.0,1,1
HCA24Gte,11.216990654564984,8.609790616330956e-50,1.2075932505511518e-49,1,1
HCA6GSc,7.210725486125239,1.1412985810949231e-07,1.2600113023989428e-07,1,1
HCA6Gte,7.210725486125241,1.1412985810949231e-07,1.2600113023989428e-07,1,1
HCYSte,-1.0,0.0,0.0,-1,1
HDCA24GSc,15.608383085231806,2.5116988010361783e-63,3.7050398603520097e-63,1,1
HDCA24Gte,15.608383085231727,2.5116988010361783e-63,3.7050398603520097e-63,1,1
HDCA6GSc,7.145086400979492,0.06917625399020766,0.07126871855785728,0,0
HDCA6Gte,7.145086400979477,0.06917625399020766,0.07126871855785728,0,0
HDCEAt,-485.46309859202455,5.249252134161708e-295,1.1332822488322628e-294,-1,1
HDCECRNtr,-78.29754327244756,8.104471438015003e-129,1.4171956951379491e-128,-1,1
HDD2CRNte,32.86838619770366,1.2696120775805016e-24,1.5686273746825689e-24,1,1
HEXCCOAtx,11.517687649121015,6.977595468924532e-13,8.144692000043878e-13,1,1
HEXCt,-12.569430223500326,1.1979681866777803e-20,1.4525841668430897e-20,-1,1
HISDC,200.17989245659984,1.65134576941857e-113,2.665043172427989e-113,1,1
HISt4,491.6952463531636,5.1075882678968885e-56,7.298382233776268e-56,1,1
HIStN1,1.0,0.0,0.0,1,1
HKYNRtr,59.98159479668723,2.137617700150948e-300,4.645755801661393e-300,1,1
HMBS,34.919097629740655,2.7492040497230273e-145,4.959433708670315e-145,1,1
HMCRNc,-54.5736399441901,0.0,0.0,-1,1
HMCRNt,-54.57363994418925,0.0,0.0,-1,1
HMR_0201,-1.0,0.0,0.0,-1,1
HMR_0206,9.833992642503098,3.623402135617007e-82,5.579354705450749e-82,1,1
HMR_0207,9.83399264250896,3.623402135617007e-82,5.579354705450749e-82,1,1
HMR_0210,8.475384632163125,4.64927301850743e-55,6.602141274569978e-55,1,1
HMR_0211,8.475384632162942,4.64927301850743e-55,6.602141274569978e-55,1,1
HMR_0214,8.327610638670356,0.0,0.0,1,1
HMR_0238,5.61182143056345,0.0,0.0,1,1
HMR_0242,-1.0,0.0,0.0,-1,1
HMR_0243,-1.0,0.0,0.0,-1,1
HMR_0246,-1.0,0.0,0.0,-1,1
HMR_0247,-1.0,0.0,0.0,-1,1
HMR_0260,14.144169868517194,4.8878146754685455e-17,5.809371400739177e-17,1,1
HMR_0268,-1.0,0.0,0.0,-1,1
HMR_0271,2.7723245332658557,0.0,0.0,1,1
HMR_0272,14.536886611652918,7.39394789512448e-72,1.110795858898885e-71,1,1
HMR_0273,11.720939599993152,5.921566070217685e-46,8.1403697423113e-46,1,1
HMR_0276,-1.0,0.0,0.0,-1,1
HMR_0278,-1.0,0.0,0.0,-1,1
HMR_0279,-1.0,0.0,0.0,-1,1
HMR_0280,2.072619002607869,3.655328303322282e-67,5.444816702468308e-67,1,1
HMR_0281,2.08556438675145,2.661665844969578e-62,3.9085723669373084e-62,1,1
HMR_0290,3.100415604032395,0.08689937254547132,0.08884604307740392,0,0
HMR_0291,3.1004156040323823,0.08689937254547132,0.08884604307740392,0,0
HMR_0298,3.8402437349376894,0.029225323426275904,0.030287097211063405,1,1
HMR_0299,3.8402437349381864,0.029225323426275904,0.030287097211063405,1,1
HMR_0302,4.830842571024467,0.0007213629171338913,0.0007582451298477844,1,1
HMR_0303,4.830842571024435,0.0007213629171338913,0.0007582451298477844,1,1
HMR_0306,3.3958762710242887,0.00013349301651925088,0.00014142574916292037,1,1
HMR_0307,3.3958762710243278,0.00013349301651925088,0.00014142574916292037,1,1
HMR_0308,7.504969595648834,3.9313929323154294e-185,7.494936233537017e-185,1,1
HMR_0309,11.994640894780293,5.795101457747716e-58,8.354024969412691e-58,1,1
HMR_0310,10.43045587564351,5.205457009939086e-12,5.981295516959211e-12,1,1
HMR_0311,5.9989044121883595,1.0977266965700495e-271,2.3108969756207128e-271,1,1
HMR_0324,3.164857998143412,0.0005028776494501317,0.0005298092317844878,1,1
HMR_0325,3.1648579981426463,0.0005028776494501317,0.0005298092317844878,1,1
HMR_0328,5.600201227365567,1.1582681881726136e-56,1.6592391747708126e-56,1,1
HMR_0329,5.600201227365231,1.1582681881726136e-56,1.6592391747708126e-56,1,1
HMR_0346,4.0217786874454955,6.669830320596686e-07,7.282561144307003e-07,1,1
HMR_0347,4.021778687443035,6.669830320596686e-07,7.282561144307003e-07,1,1
HMR_0374,7.208207589759772,1.3787445928064639e-06,1.5003791896921081e-06,1,1
HMR_0382,3.9703098530071905,2.0977827855404345e-05,2.249596013441387e-05,1,1
HMR_0383,3.9703098530241734,2.0977827855404345e-05,2.249596013441387e-05,1,1
HMR_0386,1.8972706131548458,1.2354887717127082e-13,1.4532914314682477e-13,1,1
HMR_0387,1.8972706131549746,1.2354887717127082e-13,1.4532914314682477e-13,1,1
HMR_0390,2.8310383814939817,1.0845303448772275e-06,1.1818998314278094e-06,1,1
HMR_0391,2.8310383814938556,1.0845303448772275e-06,1.1818998314278094e-06,1,1
HMR_0394,3.8442438351680996,5.214702601499457e-07,5.715634647753008e-07,1,1
HMR_0395,3.844243835167605,5.214702601499457e-07,5.715634647753008e-07,1,1
HMR_0406,-1.0,0.0,0.0,-1,1
HMR_0410,-1.0,0.0,0.0,-1,1
HMR_0414,7.793426705297956,1.2169340874898888e-143,2.1900974666024655e-143,1,1
HMR_0434,4.033561880791881,1.5702401851850447e-15,1.854703986849002e-15,1,1
HMR_0435,4.033561880791986,1.5702401851850447e-15,1.854703986849002e-15,1,1
HMR_0438,2.4751486776293294,0.022438659451142425,0.023285593846069586,1,1
HMR_0439,2.475148677629997,0.022438659451142425,0.023285593846069586,1,1
HMR_0753,0.0,1.0,1.0,0,0
HMR_0765,23.927067278944747,1.3529081395435592e-72,2.033818428483796e-72,1,1
HMR_0769,-23.927067278944016,1.3529081395435592e-72,2.033818428483796e-72,-1,1
HMR_0805,12.558415030953178,0.0,0.0,1,1
HMR_0806,28.501392701696425,1.035413447317725e-09,1.1749445483734702e-09,1,1
HMR_0807,69.70605184256273,9.691515433227226e-110,1.562970898842723e-109,1,1
HMR_0808,20.40739856556212,1.7492235820299696e-06,1.9026349924653911e-06,1,1
HMR_0815,7.403066215211467,6.33938261831875e-34,8.257118227741659e-34,1,1
HMR_0821,7.403066215211506,6.33938261831875e-34,8.257118227741659e-34,1,1
HMR_0827,20.60860439564059,4.564357804197157e-28,5.79625181367719e-28,1,1
HMR_0828,20.60860439564101,4.564357804197157e-28,5.79625181367719e-28,1,1
HMR_0835,12.292349503092032,9.134976413736297e-126,1.585248378414162e-125,1,1
HMR_0836,12.292349503092108,9.134976413736297e-126,1.585248378414162e-125,1,1
HMR_0986,-1.0,0.0,0.0,-1,1
HMR_1095,-10.332187131491846,4.231712281869183e-40,5.7140635664056075e-40,-1,1
HMR_1126,7.876442287213993,0.0,0.0,1,1
HMR_1305,97.9672777692397,0.0,0.0,1,1
HMR_1307,97.96727776923802,0.0,0.0,1,1
HMR_1311,-534.5273655127518,0.0,0.0,-1,1
HMR_1388,-1.0,0.0,0.0,-1,1
HMR_1465,-5.24186482632897,0.0,0.0,-1,1
HMR_1467,5.241864826328972,0.0,0.0,1,1
HMR_1477,3.640439674065732,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1478,3.640439674065728,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1479,3.640439674065722,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1490,3.6404396740657368,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1493,3.640439674065727,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1494,3.6404396740657403,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1495,0.23648091031534113,8.493582764331036e-19,1.0201239930633382e-18,0,0
HMR_1500,3.64043967406572,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1502,3.6404396740657368,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1503,3.6404396740657368,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1504,3.640439674065748,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1505,3.640439674065701,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1509,3.6404396740657092,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1516,3.6404396740657083,1.8563677968613695e-09,2.086813454402781e-09,1,1
HMR_1536,0.37625455066249125,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1538,0.37625455066249125,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1539,0.37625455066248825,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1540,0.37625455066249325,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1543,0.3762545506624926,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1544,0.3762545506624909,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1545,0.3762545506624838,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1546,0.3762545506625071,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1547,0.37625455066250646,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1548,0.3762545506625036,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1549,0.37625455066250146,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1550,0.3762545506624918,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1551,0.3762545506624936,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1552,0.3762545506626085,3.9587400002181794e-05,4.209620074789322e-05,0,0
HMR_1565,381.7175392359874,0.0,0.0,1,1
HMR_1685,671.839642656367,0.0,0.0,1,1
HMR_1897,7.859853192246028,1.9092886474554655e-07,2.1058466377445008e-07,1,1
HMR_1916,0.0,1.0,1.0,0,0
HMR_1981,-1.0,0.0,0.0,-1,1
